callsign,status,licence_class,suffix
20PJX,Available,Intermediate,PJX
20PJZ,Available,Intermediate,PJZ
20PKC,Available,Intermediate,PKC
20PKD,Available,Intermediate,PKD
20PKF,Available,Intermediate,PKF
20PKH,Available,Intermediate,PKH
20PKJ,Available,Intermediate,PKJ
20PKM,Available,Intermediate,PKM
20PKN,Available,Intermediate,PKN
20PKO,Available,Intermediate,PKO
20PKP,Available,Intermediate,PKP
20PKQ,Available,Intermediate,PKQ
20PKS,Available,Intermediate,PKS
20PKT,Available,Intermediate,PKT
20PKV,Available,Intermediate,PKV
20PKW,Available,Intermediate,PKW
20PKX,Available,Intermediate,PKX
20PKZ,Available,Intermediate,PKZ
20PLB,Available,Intermediate,PLB
20PLF,Available,Intermediate,PLF
20PLI,Available,Intermediate,PLI
20PLJ,Available,Intermediate,PLJ
20PLO,Available,Intermediate,PLO
20PLP,Available,Intermediate,PLP
20PLQ,Available,Intermediate,PLQ
20PLR,Available,Intermediate,PLR
20PLS,Available,Intermediate,PLS
20PLU,Available,Intermediate,PLU
20PLV,Available,Intermediate,PLV
20PLZ,Available,Intermediate,PLZ
20PME,Available,Intermediate,PME
20PMF,Available,Intermediate,PMF
20PMH,Available,Intermediate,PMH
20PMI,Available,Intermediate,PMI
20PMJ,Available,Intermediate,PMJ
20PMK,Available,Intermediate,PMK
20PML,Available,Intermediate,PML
20PMN,Available,Intermediate,PMN
20PMO,Available,Intermediate,PMO
20PMQ,Available,Intermediate,PMQ
20PMU,Available,Intermediate,PMU
20PMY,Available,Intermediate,PMY
20PNB,Available,Intermediate,PNB
20PND,Available,Intermediate,PND
20PNE,Available,Intermediate,PNE
20PNF,Available,Intermediate,PNF
20PNH,Available,Intermediate,PNH
20PNI,Available,Intermediate,PNI
20PNJ,Available,Intermediate,PNJ
20PNL,Available,Intermediate,PNL
20PNM,Available,Intermediate,PNM
20PNO,Available,Intermediate,PNO
20PNQ,Available,Intermediate,PNQ
20PNS,Available,Intermediate,PNS
20PNT,Available,Intermediate,PNT
20PNU,Available,Intermediate,PNU
20PNV,Available,Intermediate,PNV
20PNW,Available,Intermediate,PNW
20PNY,Available,Intermediate,PNY
20PNZ,Available,Intermediate,PNZ
20POC,Available,Intermediate,POC
20POD,Available,Intermediate,POD
20POE,Available,Intermediate,POE
20POF,Available,Intermediate,POF
20POG,Available,Intermediate,POG
20POH,Available,Intermediate,POH
20POI,Available,Intermediate,POI
20POJ,Available,Intermediate,POJ
20POM,Available,Intermediate,POM
20POS,Available,Intermediate,POS
20POV,Available,Intermediate,POV
20PPA,Available,Intermediate,PPA
20PPB,Available,Intermediate,PPB
20PPE,Available,Intermediate,PPE
20PPF,Available,Intermediate,PPF
20PPG,Available,Intermediate,PPG
20PPI,Available,Intermediate,PPI
20PPM,Available,Intermediate,PPM
20PPO,Available,Intermediate,PPO
20PPQ,Available,Intermediate,PPQ
20PPR,Available,Intermediate,PPR
20PPT,Available,Intermediate,PPT
20PPU,Available,Intermediate,PPU
20PPV,Available,Intermediate,PPV
20PPX,Available,Intermediate,PPX
20PQA,Available,Intermediate,PQA
20PQB,Available,Intermediate,PQB
20PQC,Available,Intermediate,PQC
20PQD,Available,Intermediate,PQD
20PQE,Available,Intermediate,PQE
20PQF,Available,Intermediate,PQF
20PQG,Available,Intermediate,PQG
20PQH,Available,Intermediate,PQH
20PQI,Available,Intermediate,PQI
20PQJ,Available,Intermediate,PQJ
20PQK,Available,Intermediate,PQK
20PQL,Available,Intermediate,PQL
20PQM,Available,Intermediate,PQM
20PQN,Available,Intermediate,PQN
20PQO,Available,Intermediate,PQO
20PQP,Available,Intermediate,PQP
20PQQ,Available,Intermediate,PQQ
20PQR,Available,Intermediate,PQR
20PQS,Available,Intermediate,PQS
20PQT,Available,Intermediate,PQT
20PQU,Available,Intermediate,PQU
20PQV,Available,Intermediate,PQV
20PQW,Available,Intermediate,PQW
20PQX,Available,Intermediate,PQX
20PQY,Available,Intermediate,PQY
20PQZ,Available,Intermediate,PQZ
20PRA,Available,Intermediate,PRA
20PRE,Available,Intermediate,PRE
20PRG,Available,Intermediate,PRG
20PRI,Available,Intermediate,PRI
20PRK,Available,Intermediate,PRK
20PRL,Available,Intermediate,PRL
20PRN,Available,Intermediate,PRN
20PRQ,Available,Intermediate,PRQ
20PRR,Available,Intermediate,PRR
20PRU,Available,Intermediate,PRU
20PRV,Available,Intermediate,PRV
20PRX,Available,Intermediate,PRX
20PRY,Available,Intermediate,PRY
20PRZ,Available,Intermediate,PRZ
20PSD,Available,Intermediate,PSD
20PSE,Available,Intermediate,PSE
20PSF,Available,Intermediate,PSF
20PSH,Available,Intermediate,PSH
20PSO,Available,Intermediate,PSO
20PSQ,Available,Intermediate,PSQ
20PSS,Available,Intermediate,PSS
20PST,Available,Intermediate,PST
20PSU,Available,Intermediate,PSU
20PSY,Available,Intermediate,PSY
20PTB,Available,Intermediate,PTB
20PTD,Available,Intermediate,PTD
20PTF,Available,Intermediate,PTF
20PTG,Available,Intermediate,PTG
20PTH,Available,Intermediate,PTH
20PTJ,Available,Intermediate,PTJ
20PTK,Available,Intermediate,PTK
20PTL,Available,Intermediate,PTL
20PTQ,Available,Intermediate,PTQ
20PTU,Available,Intermediate,PTU
20PTV,Available,Intermediate,PTV
20PTY,Available,Intermediate,PTY
20PTZ,Available,Intermediate,PTZ
20PUA,Available,Intermediate,PUA
20PUC,Available,Intermediate,PUC
20PUD,Available,Intermediate,PUD
20PUF,Available,Intermediate,PUF
20PUH,Available,Intermediate,PUH
20PUI,Available,Intermediate,PUI
20PUJ,Available,Intermediate,PUJ
20PUK,Available,Intermediate,PUK
20PUM,Available,Intermediate,PUM
20PUO,Available,Intermediate,PUO
20PUQ,Available,Intermediate,PUQ
20PUR,Available,Intermediate,PUR
20PUT,Available,Intermediate,PUT
20PUU,Available,Intermediate,PUU
20PUV,Available,Intermediate,PUV
20PUW,Available,Intermediate,PUW
20PUY,Available,Intermediate,PUY
20PUZ,Available,Intermediate,PUZ
20PVA,Available,Intermediate,PVA
20PVB,Available,Intermediate,PVB
20PVD,Available,Intermediate,PVD
20PVE,Available,Intermediate,PVE
20PVF,Available,Intermediate,PVF
20PVG,Available,Intermediate,PVG
20PVH,Available,Intermediate,PVH
20PVI,Available,Intermediate,PVI
20PVJ,Available,Intermediate,PVJ
20PVK,Available,Intermediate,PVK
20PVL,Available,Intermediate,PVL
20PVM,Available,Intermediate,PVM
20PVP,Available,Intermediate,PVP
20PVR,Available,Intermediate,PVR
20PVS,Available,Intermediate,PVS
20PVT,Available,Intermediate,PVT
20PVU,Available,Intermediate,PVU
20PVV,Available,Intermediate,PVV
20PVW,Available,Intermediate,PVW
20PVY,Available,Intermediate,PVY
20PVZ,Available,Intermediate,PVZ
20PWA,Available,Intermediate,PWA
20PWC,Available,Intermediate,PWC
20PWH,Available,Intermediate,PWH
20PWJ,Available,Intermediate,PWJ
20PWL,Available,Intermediate,PWL
20PWQ,Available,Intermediate,PWQ
20PWS,Available,Intermediate,PWS
20PWU,Available,Intermediate,PWU
20PWV,Available,Intermediate,PWV
20PWX,Available,Intermediate,PWX
20PWY,Available,Intermediate,PWY
20PWZ,Available,Intermediate,PWZ
20PXA,Available,Intermediate,PXA
20PXB,Available,Intermediate,PXB
20PXE,Available,Intermediate,PXE
20PXF,Available,Intermediate,PXF
20PXG,Available,Intermediate,PXG
20PXI,Available,Intermediate,PXI
20PXJ,Available,Intermediate,PXJ
20PXK,Available,Intermediate,PXK
20PXL,Available,Intermediate,PXL
20PXM,Available,Intermediate,PXM
20PXN,Available,Intermediate,PXN
20PXO,Available,Intermediate,PXO
20PXP,Available,Intermediate,PXP
20PXQ,Available,Intermediate,PXQ
20PXR,Available,Intermediate,PXR
20PXS,Available,Intermediate,PXS
20PXT,Available,Intermediate,PXT
20PXU,Available,Intermediate,PXU
20PXX,Available,Intermediate,PXX
20PYA,Available,Intermediate,PYA
20PYB,Available,Intermediate,PYB
20PYD,Available,Intermediate,PYD
20PYF,Available,Intermediate,PYF
20PYH,Available,Intermediate,PYH
20PYI,Available,Intermediate,PYI
20PYJ,Available,Intermediate,PYJ
20PYL,Available,Intermediate,PYL
20PYO,Available,Intermediate,PYO
20PYP,Available,Intermediate,PYP
20PYQ,Available,Intermediate,PYQ
20PYS,Available,Intermediate,PYS
20PYT,Available,Intermediate,PYT
20PYV,Available,Intermediate,PYV
20PYW,Available,Intermediate,PYW
20PYX,Available,Intermediate,PYX
20PYY,Available,Intermediate,PYY
20PYZ,Available,Intermediate,PYZ
20PZA,Available,Intermediate,PZA
20PZB,Available,Intermediate,PZB
20PZC,Available,Intermediate,PZC
20PZD,Available,Intermediate,PZD
20PZE,Available,Intermediate,PZE
20PZF,Available,Intermediate,PZF
20PZG,Available,Intermediate,PZG
20PZH,Available,Intermediate,PZH
20PZI,Available,Intermediate,PZI
20PZJ,Available,Intermediate,PZJ
20PZL,Available,Intermediate,PZL
20PZM,Available,Intermediate,PZM
20PZN,Available,Intermediate,PZN
20PZO,Available,Intermediate,PZO
20PZP,Available,Intermediate,PZP
20PZQ,Available,Intermediate,PZQ
20PZR,Available,Intermediate,PZR
20PZS,Available,Intermediate,PZS
20PZU,Available,Intermediate,PZU
20PZV,Available,Intermediate,PZV
20PZX,Available,Intermediate,PZX
20PZZ,Available,Intermediate,PZZ
20RDF,Available,Intermediate,RDF
20RDG,Available,Intermediate,RDG
20RDI,Available,Intermediate,RDI
20RDJ,Available,Intermediate,RDJ
20RDK,Available,Intermediate,RDK
20RDN,Available,Intermediate,RDN
20RDQ,Available,Intermediate,RDQ
20RDV,Available,Intermediate,RDV
20RDZ,Available,Intermediate,RDZ
20REE,Available,Intermediate,REE
20REF,Available,Intermediate,REF
20REI,Available,Intermediate,REI
20REJ,Available,Intermediate,REJ
20REL,Available,Intermediate,REL
20REN,Available,Intermediate,REN
20REQ,Available,Intermediate,REQ
20RET,Available,Intermediate,RET
20REU,Available,Intermediate,REU
20REV,Available,Intermediate,REV
20REZ,Available,Intermediate,REZ
20RFF,Available,Intermediate,RFF
20RFJ,Available,Intermediate,RFJ
20RFL,Available,Intermediate,RFL
20RFN,Available,Intermediate,RFN
20RFO,Available,Intermediate,RFO
20RFP,Available,Intermediate,RFP
20RFR,Available,Intermediate,RFR
20RFW,Available,Intermediate,RFW
20RFY,Available,Intermediate,RFY
20RGF,Available,Intermediate,RGF
20RGI,Available,Intermediate,RGI
20RGQ,Available,Intermediate,RGQ
20RGU,Available,Intermediate,RGU
20RGV,Available,Intermediate,RGV
20RGX,Available,Intermediate,RGX
20RGZ,Available,Intermediate,RGZ
20RHA,Available,Intermediate,RHA
20RHG,Available,Intermediate,RHG
20RHH,Available,Intermediate,RHH
20RHJ,Available,Intermediate,RHJ
20RHK,Available,Intermediate,RHK
20RHL,Available,Intermediate,RHL
20RHN,Available,Intermediate,RHN
20RHO,Available,Intermediate,RHO
20RHP,Available,Intermediate,RHP
20RHU,Available,Intermediate,RHU
20RHW,Available,Intermediate,RHW
20RHY,Available,Intermediate,RHY
20RHZ,Available,Intermediate,RHZ
20RIA,Available,Intermediate,RIA
20RIE,Available,Intermediate,RIE
20RIF,Available,Intermediate,RIF
20RIH,Available,Intermediate,RIH
20RII,Available,Intermediate,RII
20RIJ,Available,Intermediate,RIJ
20RIL,Available,Intermediate,RIL
20RIN,Available,Intermediate,RIN
20RIQ,Available,Intermediate,RIQ
20RIR,Available,Intermediate,RIR
20RIT,Available,Intermediate,RIT
20RIU,Available,Intermediate,RIU
20RIV,Available,Intermediate,RIV
20RIW,Available,Intermediate,RIW
20RIY,Available,Intermediate,RIY
20RJJ,Available,Intermediate,RJJ
20RJK,Available,Intermediate,RJK
20RJN,Available,Intermediate,RJN
20RJQ,Available,Intermediate,RJQ
20RJR,Available,Intermediate,RJR
20RJX,Available,Intermediate,RJX
20RJY,Available,Intermediate,RJY
20RKA,Available,Intermediate,RKA
20RKC,Available,Intermediate,RKC
20RKD,Available,Intermediate,RKD
20RKE,Available,Intermediate,RKE
20RKF,Available,Intermediate,RKF
20RKG,Available,Intermediate,RKG
20RKH,Available,Intermediate,RKH
20RKI,Available,Intermediate,RKI
20RKJ,Available,Intermediate,RKJ
20RKM,Available,Intermediate,RKM
20RKN,Available,Intermediate,RKN
20RKP,Available,Intermediate,RKP
20RKQ,Available,Intermediate,RKQ
20RKT,Available,Intermediate,RKT
20RKU,Available,Intermediate,RKU
20RKV,Available,Intermediate,RKV
20RKW,Available,Intermediate,RKW
20RKZ,Available,Intermediate,RKZ
20RLB,Available,Intermediate,RLB
20RLE,Available,Intermediate,RLE
20RLF,Available,Intermediate,RLF
20RLH,Available,Intermediate,RLH
20RLM,Available,Intermediate,RLM
20RLN,Available,Intermediate,RLN
20RLP,Available,Intermediate,RLP
20RLQ,Available,Intermediate,RLQ
20RLR,Available,Intermediate,RLR
20RLT,Available,Intermediate,RLT
20RLU,Available,Intermediate,RLU
20RLV,Available,Intermediate,RLV
20RLX,Available,Intermediate,RLX
20RLZ,Available,Intermediate,RLZ
20RMA,Available,Intermediate,RMA
20RME,Available,Intermediate,RME
20RMF,Available,Intermediate,RMF
20RMQ,Available,Intermediate,RMQ
20RMT,Available,Intermediate,RMT
20RMU,Available,Intermediate,RMU
20RMV,Available,Intermediate,RMV
20RMW,Available,Intermediate,RMW
20RMX,Available,Intermediate,RMX
20RMY,Available,Intermediate,RMY
20RNB,Available,Intermediate,RNB
20RNC,Available,Intermediate,RNC
20RNF,Available,Intermediate,RNF
20RNG,Available,Intermediate,RNG
20RNH,Available,Intermediate,RNH
20RNL,Available,Intermediate,RNL
20RNN,Available,Intermediate,RNN
20RNQ,Available,Intermediate,RNQ
20RNU,Available,Intermediate,RNU
20RNV,Available,Intermediate,RNV
20RNW,Available,Intermediate,RNW
20RNX,Available,Intermediate,RNX
20RNY,Available,Intermediate,RNY
20ROA,Available,Intermediate,ROA
20ROE,Available,Intermediate,ROE
20ROF,Available,Intermediate,ROF
20ROH,Available,Intermediate,ROH
20ROJ,Available,Intermediate,ROJ
20ROO,Available,Intermediate,ROO
20ROP,Available,Intermediate,ROP
20ROQ,Available,Intermediate,ROQ
20ROR,Available,Intermediate,ROR
20ROT,Available,Intermediate,ROT
20ROU,Available,Intermediate,ROU
20ROX,Available,Intermediate,ROX
20ROZ,Available,Intermediate,ROZ
20RPE,Available,Intermediate,RPE
20RPJ,Available,Intermediate,RPJ
20RPK,Available,Intermediate,RPK
20RPL,Available,Intermediate,RPL
20RPN,Available,Intermediate,RPN
20RPO,Available,Intermediate,RPO
20RPP,Available,Intermediate,RPP
20RPQ,Available,Intermediate,RPQ
20RPU,Available,Intermediate,RPU
20RPW,Available,Intermediate,RPW
20RPX,Available,Intermediate,RPX
20RPZ,Available,Intermediate,RPZ
20RQA,Available,Intermediate,RQA
20RQB,Available,Intermediate,RQB
20RQC,Available,Intermediate,RQC
20RQD,Available,Intermediate,RQD
20RQE,Available,Intermediate,RQE
20RQG,Available,Intermediate,RQG
20RQH,Available,Intermediate,RQH
20RQI,Available,Intermediate,RQI
20RQJ,Available,Intermediate,RQJ
20RQL,Available,Intermediate,RQL
20RQM,Available,Intermediate,RQM
20RQN,Available,Intermediate,RQN
20RQO,Available,Intermediate,RQO
20RQP,Available,Intermediate,RQP
20RQQ,Available,Intermediate,RQQ
20RQR,Available,Intermediate,RQR
20RQS,Available,Intermediate,RQS
20RQT,Available,Intermediate,RQT
20RQU,Available,Intermediate,RQU
20RQV,Available,Intermediate,RQV
20RQW,Available,Intermediate,RQW
20RQX,Available,Intermediate,RQX
20RQY,Available,Intermediate,RQY
20RQZ,Available,Intermediate,RQZ
20RRA,Available,Intermediate,RRA
20RRB,Available,Intermediate,RRB
20RRD,Available,Intermediate,RRD
20RRF,Available,Intermediate,RRF
20RRG,Available,Intermediate,RRG
20RRI,Available,Intermediate,RRI
20RRJ,Available,Intermediate,RRJ
20RRK,Available,Intermediate,RRK
20RRL,Available,Intermediate,RRL
20RRM,Available,Intermediate,RRM
20RRN,Available,Intermediate,RRN
20RRP,Available,Intermediate,RRP
20RRQ,Available,Intermediate,RRQ
20RRS,Available,Intermediate,RRS
20RRT,Available,Intermediate,RRT
20RRU,Available,Intermediate,RRU
20RRW,Available,Intermediate,RRW
20RRX,Available,Intermediate,RRX
20RRZ,Available,Intermediate,RRZ
20RSC,Available,Intermediate,RSC
20RSD,Available,Intermediate,RSD
20RSK,Available,Intermediate,RSK
20RSL,Available,Intermediate,RSL
20RSP,Available,Intermediate,RSP
20RSR,Available,Intermediate,RSR
20RSU,Available,Intermediate,RSU
20RSX,Available,Intermediate,RSX
20RSY,Available,Intermediate,RSY
20RSZ,Available,Intermediate,RSZ
20RTA,Available,Intermediate,RTA
20RTE,Available,Intermediate,RTE
20RTF,Available,Intermediate,RTF
20RTG,Available,Intermediate,RTG
20RTH,Available,Intermediate,RTH
20RTI,Available,Intermediate,RTI
20RTK,Available,Intermediate,RTK
20RTN,Available,Intermediate,RTN
20RTO,Available,Intermediate,RTO
20RTP,Available,Intermediate,RTP
20RTS,Available,Intermediate,RTS
20RTU,Available,Intermediate,RTU
20RTV,Available,Intermediate,RTV
20RTX,Available,Intermediate,RTX
20RTY,Available,Intermediate,RTY
20RTZ,Available,Intermediate,RTZ
20RUA,Available,Intermediate,RUA
20RUB,Available,Intermediate,RUB
20RUE,Available,Intermediate,RUE
20RUF,Available,Intermediate,RUF
20RUG,Available,Intermediate,RUG
20RUJ,Available,Intermediate,RUJ
20RUL,Available,Intermediate,RUL
20RUO,Available,Intermediate,RUO
20RUQ,Available,Intermediate,RUQ
20RUR,Available,Intermediate,RUR
20RUT,Available,Intermediate,RUT
20RUU,Available,Intermediate,RUU
20RUV,Available,Intermediate,RUV
20RUW,Available,Intermediate,RUW
20RUX,Available,Intermediate,RUX
20RUY,Available,Intermediate,RUY
20RVA,Available,Intermediate,RVA
20RVB,Available,Intermediate,RVB
20RVC,Available,Intermediate,RVC
20RVD,Available,Intermediate,RVD
20RVE,Available,Intermediate,RVE
20RVG,Available,Intermediate,RVG
20RVJ,Available,Intermediate,RVJ
20RVK,Available,Intermediate,RVK
20RVL,Available,Intermediate,RVL
20RVM,Available,Intermediate,RVM
20RVN,Available,Intermediate,RVN
20RVP,Available,Intermediate,RVP
20RVQ,Available,Intermediate,RVQ
20RVS,Available,Intermediate,RVS
20RVU,Available,Intermediate,RVU
20RVW,Available,Intermediate,RVW
20RVX,Available,Intermediate,RVX
20RVZ,Available,Intermediate,RVZ
20RWC,Available,Intermediate,RWC
20RWD,Available,Intermediate,RWD
20RWE,Available,Intermediate,RWE
20RWH,Available,Intermediate,RWH
20RWI,Available,Intermediate,RWI
20RWJ,Available,Intermediate,RWJ
20RWK,Available,Intermediate,RWK
20RWO,Available,Intermediate,RWO
20RWQ,Available,Intermediate,RWQ
20RWR,Available,Intermediate,RWR
20RWU,Available,Intermediate,RWU
20RWV,Available,Intermediate,RWV
20RWW,Available,Intermediate,RWW
20RWY,Available,Intermediate,RWY
20RWZ,Available,Intermediate,RWZ
20RXA,Available,Intermediate,RXA
20RXC,Available,Intermediate,RXC
20RXD,Available,Intermediate,RXD
20RXE,Available,Intermediate,RXE
20RXF,Available,Intermediate,RXF
20RXG,Available,Intermediate,RXG
20RXH,Available,Intermediate,RXH
20RXI,Available,Intermediate,RXI
20RXJ,Available,Intermediate,RXJ
20RXK,Available,Intermediate,RXK
20RXL,Available,Intermediate,RXL
20RXN,Available,Intermediate,RXN
20RXO,Available,Intermediate,RXO
20RXP,Available,Intermediate,RXP
20RXQ,Available,Intermediate,RXQ
20RXR,Available,Intermediate,RXR
20RXT,Available,Intermediate,RXT
20RXU,Available,Intermediate,RXU
20RXV,Available,Intermediate,RXV
20RYA,Available,Intermediate,RYA
20RYC,Available,Intermediate,RYC
20RYD,Available,Intermediate,RYD
20RYE,Available,Intermediate,RYE
20RYF,Available,Intermediate,RYF
20RYG,Available,Intermediate,RYG
20RYH,Available,Intermediate,RYH
20RYI,Available,Intermediate,RYI
20RYJ,Available,Intermediate,RYJ
20RYK,Available,Intermediate,RYK
20RYM,Available,Intermediate,RYM
20RYN,Available,Intermediate,RYN
20RYO,Available,Intermediate,RYO
20RYQ,Available,Intermediate,RYQ
20RYR,Available,Intermediate,RYR
20RYS,Available,Intermediate,RYS
20RYT,Available,Intermediate,RYT
20RYU,Available,Intermediate,RYU
20RYV,Available,Intermediate,RYV
20RYY,Available,Intermediate,RYY
20RZA,Available,Intermediate,RZA
20RZB,Available,Intermediate,RZB
20RZC,Available,Intermediate,RZC
20RZF,Available,Intermediate,RZF
20RZG,Available,Intermediate,RZG
20RZI,Available,Intermediate,RZI
20RZJ,Available,Intermediate,RZJ
20RZK,Available,Intermediate,RZK
20RZN,Available,Intermediate,RZN
20RZO,Available,Intermediate,RZO
20RZP,Available,Intermediate,RZP
20RZQ,Available,Intermediate,RZQ
20RZR,Available,Intermediate,RZR
20RZS,Available,Intermediate,RZS
20RZU,Available,Intermediate,RZU
20RZV,Available,Intermediate,RZV
20RZW,Available,Intermediate,RZW
20RZY,Available,Intermediate,RZY
20SDF,Available,Intermediate,SDF
20SDH,Available,Intermediate,SDH
20SDN,Available,Intermediate,SDN
20SDP,Available,Intermediate,SDP
20SDQ,Available,Intermediate,SDQ
20SDV,Available,Intermediate,SDV
20SDZ,Available,Intermediate,SDZ
20SEB,Available,Intermediate,SEB
20SEG,Available,Intermediate,SEG
20SEH,Available,Intermediate,SEH
20SEJ,Available,Intermediate,SEJ
20SEM,Available,Intermediate,SEM
20SEO,Available,Intermediate,SEO
20SEP,Available,Intermediate,SEP
20SEQ,Available,Intermediate,SEQ
20SER,Available,Intermediate,SER
20SES,Available,Intermediate,SES
20SET,Available,Intermediate,SET
20SEU,Available,Intermediate,SEU
20SEV,Available,Intermediate,SEV
20SFE,Available,Intermediate,SFE
20SFF,Available,Intermediate,SFF
20SFH,Available,Intermediate,SFH
20SFI,Available,Intermediate,SFI
20SFJ,Available,Intermediate,SFJ
20SFK,Available,Intermediate,SFK
20SFL,Available,Intermediate,SFL
20SFN,Available,Intermediate,SFN
20SFO,Available,Intermediate,SFO
20SFP,Available,Intermediate,SFP
20SFQ,Available,Intermediate,SFQ
20SFR,Available,Intermediate,SFR
20SFS,Available,Intermediate,SFS
20SFU,Available,Intermediate,SFU
20SFV,Available,Intermediate,SFV
20SFW,Available,Intermediate,SFW
20SFY,Available,Intermediate,SFY
20SFZ,Available,Intermediate,SFZ
20SGA,Available,Intermediate,SGA
20SGJ,Available,Intermediate,SGJ
20SGK,Available,Intermediate,SGK
20SGL,Available,Intermediate,SGL
20SGN,Available,Intermediate,SGN
20SGO,Available,Intermediate,SGO
20SGS,Available,Intermediate,SGS
20SGT,Available,Intermediate,SGT
20SGV,Available,Intermediate,SGV
20SGW,Available,Intermediate,SGW
20SHC,Available,Intermediate,SHC
20SHD,Available,Intermediate,SHD
20SHH,Available,Intermediate,SHH
20SHJ,Available,Intermediate,SHJ
20SHK,Available,Intermediate,SHK
20SHN,Available,Intermediate,SHN
20SHO,Available,Intermediate,SHO
20SHQ,Available,Intermediate,SHQ
20SHR,Available,Intermediate,SHR
20SHS,Available,Intermediate,SHS
20SHT,Available,Intermediate,SHT
20SHU,Available,Intermediate,SHU
20SHX,Available,Intermediate,SHX
20SHZ,Available,Intermediate,SHZ
20SIA,Available,Intermediate,SIA
20SIF,Available,Intermediate,SIF
20SIH,Available,Intermediate,SIH
20SII,Available,Intermediate,SII
20SIJ,Available,Intermediate,SIJ
20SIK,Available,Intermediate,SIK
20SIO,Available,Intermediate,SIO
20SIP,Available,Intermediate,SIP
20SIQ,Available,Intermediate,SIQ
20SIS,Available,Intermediate,SIS
20SIU,Available,Intermediate,SIU
20SIV,Available,Intermediate,SIV
20SIW,Available,Intermediate,SIW
20SIZ,Available,Intermediate,SIZ
20SJE,Available,Intermediate,SJE
20SJI,Available,Intermediate,SJI
20SJJ,Available,Intermediate,SJJ
20SJO,Available,Intermediate,SJO
20SJQ,Available,Intermediate,SJQ
20SJU,Available,Intermediate,SJU
20SJV,Available,Intermediate,SJV
20SJX,Available,Intermediate,SJX
20SJY,Available,Intermediate,SJY
20SJZ,Available,Intermediate,SJZ
20SKB,Available,Intermediate,SKB
20SKE,Available,Intermediate,SKE
20SKH,Available,Intermediate,SKH
20SKJ,Available,Intermediate,SKJ
20SKN,Available,Intermediate,SKN
20SKO,Available,Intermediate,SKO
20SKP,Available,Intermediate,SKP
20SKQ,Available,Intermediate,SKQ
20SKR,Available,Intermediate,SKR
20SKT,Available,Intermediate,SKT
20SKU,Available,Intermediate,SKU
20SKV,Available,Intermediate,SKV
20SLG,Available,Intermediate,SLG
20SLI,Available,Intermediate,SLI
20SLL,Available,Intermediate,SLL
20SLN,Available,Intermediate,SLN
20SLO,Available,Intermediate,SLO
20SLQ,Available,Intermediate,SLQ
20SLU,Available,Intermediate,SLU
20SLV,Available,Intermediate,SLV
20SLX,Available,Intermediate,SLX
20SLZ,Available,Intermediate,SLZ
20SMM,Available,Intermediate,SMM
20SMQ,Available,Intermediate,SMQ
20SMR,Available,Intermediate,SMR
20SMV,Available,Intermediate,SMV
20SMX,Available,Intermediate,SMX
20SNA,Available,Intermediate,SNA
20SNB,Available,Intermediate,SNB
20SNC,Available,Intermediate,SNC
20SNF,Available,Intermediate,SNF
20SNI,Available,Intermediate,SNI
20SNJ,Available,Intermediate,SNJ
20SNK,Available,Intermediate,SNK
20SNL,Available,Intermediate,SNL
20SNN,Available,Intermediate,SNN
20SNO,Available,Intermediate,SNO
20SNQ,Available,Intermediate,SNQ
20SNS,Available,Intermediate,SNS
20SNT,Available,Intermediate,SNT
20SNV,Available,Intermediate,SNV
20SNW,Available,Intermediate,SNW
20SNY,Available,Intermediate,SNY
20SNZ,Available,Intermediate,SNZ
20SOC,Available,Intermediate,SOC
20SOG,Available,Intermediate,SOG
20SOH,Available,Intermediate,SOH
20SOJ,Available,Intermediate,SOJ
20SOK,Available,Intermediate,SOK
20SOM,Available,Intermediate,SOM
20SOO,Available,Intermediate,SOO
20SOQ,Available,Intermediate,SOQ
20SOR,Available,Intermediate,SOR
20SOU,Available,Intermediate,SOU
20SOV,Available,Intermediate,SOV
20SOY,Available,Intermediate,SOY
20SOZ,Available,Intermediate,SOZ
20SPC,Available,Intermediate,SPC
20SPE,Available,Intermediate,SPE
20SPG,Available,Intermediate,SPG
20SPH,Available,Intermediate,SPH
20SPJ,Available,Intermediate,SPJ
20SPO,Available,Intermediate,SPO
20SPP,Available,Intermediate,SPP
20SPQ,Available,Intermediate,SPQ
20SPS,Available,Intermediate,SPS
20SPV,Available,Intermediate,SPV
20SPX,Available,Intermediate,SPX
20SQA,Available,Intermediate,SQA
20SQB,Available,Intermediate,SQB
20SQC,Available,Intermediate,SQC
20SQD,Available,Intermediate,SQD
20SQE,Available,Intermediate,SQE
20SQF,Available,Intermediate,SQF
20SQG,Available,Intermediate,SQG
20SQH,Available,Intermediate,SQH
20SQI,Available,Intermediate,SQI
20SQJ,Available,Intermediate,SQJ
20SQK,Available,Intermediate,SQK
20SQN,Available,Intermediate,SQN
20SQO,Available,Intermediate,SQO
20SQP,Available,Intermediate,SQP
20SQQ,Available,Intermediate,SQQ
20SQR,Available,Intermediate,SQR
20SQS,Available,Intermediate,SQS
20SQT,Available,Intermediate,SQT
20SQU,Available,Intermediate,SQU
20SQV,Available,Intermediate,SQV
20SQW,Available,Intermediate,SQW
20SQX,Available,Intermediate,SQX
20SQY,Available,Intermediate,SQY
20SQZ,Available,Intermediate,SQZ
20SRD,Available,Intermediate,SRD
20SRE,Available,Intermediate,SRE
20SRH,Available,Intermediate,SRH
20SRN,Available,Intermediate,SRN
