callsign,status,licence_class,suffix
20XUY,Available,Amateur Intermediate Radio Licence,XUY
20XVA,Available,Amateur Intermediate Radio Licence,XVA
20XVB,Available,Amateur Intermediate Radio Licence,XVB
20XVC,Available,Amateur Intermediate Radio Licence,XVC
20XVD,Available,Amateur Intermediate Radio Licence,XVD
20XVE,Available,Amateur Intermediate Radio Licence,XVE
20XVG,Available,Amateur Intermediate Radio Licence,XVG
20XVH,Available,Amateur Intermediate Radio Licence,XVH
20XVJ,Available,Amateur Intermediate Radio Licence,XVJ
20XVK,Available,Amateur Intermediate Radio Licence,XVK
20XVL,Available,Amateur Intermediate Radio Licence,XVL
20XVM,Available,Amateur Intermediate Radio Licence,XVM
20XVN,Available,Amateur Intermediate Radio Licence,XVN
20XVO,Available,Amateur Intermediate Radio Licence,XVO
20XVP,Available,Amateur Intermediate Radio Licence,XVP
20XVQ,Available,Amateur Intermediate Radio Licence,XVQ
20XVR,Available,Amateur Intermediate Radio Licence,XVR
20XVS,Available,Amateur Intermediate Radio Licence,XVS
20XVU,Available,Amateur Intermediate Radio Licence,XVU
20XVV,Available,Amateur Intermediate Radio Licence,XVV
20XVW,Available,Amateur Intermediate Radio Licence,XVW
20XVX,Available,Amateur Intermediate Radio Licence,XVX
20XVY,Available,Amateur Intermediate Radio Licence,XVY
20XWA,Available,Amateur Intermediate Radio Licence,XWA
20XWB,Available,Amateur Intermediate Radio Licence,XWB
20XWC,Available,Amateur Intermediate Radio Licence,XWC
20XWE,Available,Amateur Intermediate Radio Licence,XWE
20XWF,Available,Amateur Intermediate Radio Licence,XWF
20XWG,Available,Amateur Intermediate Radio Licence,XWG
20XWH,Available,Amateur Intermediate Radio Licence,XWH
20XWI,Available,Amateur Intermediate Radio Licence,XWI
20XWK,Available,Amateur Intermediate Radio Licence,XWK
20XWL,Available,Amateur Intermediate Radio Licence,XWL
20XWM,Available,Amateur Intermediate Radio Licence,XWM
20XWN,Available,Amateur Intermediate Radio Licence,XWN
20XWO,Available,Amateur Intermediate Radio Licence,XWO
20XWP,Available,Amateur Intermediate Radio Licence,XWP
20XWQ,Available,Amateur Intermediate Radio Licence,XWQ
20XWR,Available,Amateur Intermediate Radio Licence,XWR
20XWS,Available,Amateur Intermediate Radio Licence,XWS
20XWU,Available,Amateur Intermediate Radio Licence,XWU
20XWV,Available,Amateur Intermediate Radio Licence,XWV
20XWW,Available,Amateur Intermediate Radio Licence,XWW
20XWX,Available,Amateur Intermediate Radio Licence,XWX
20XWY,Available,Amateur Intermediate Radio Licence,XWY
20XXA,Available,Amateur Intermediate Radio Licence,XXA
20XXC,Available,Amateur Intermediate Radio Licence,XXC
20XXD,Available,Amateur Intermediate Radio Licence,XXD
20XXE,Available,Amateur Intermediate Radio Licence,XXE
20XXF,Available,Amateur Intermediate Radio Licence,XXF
20XXG,Available,Amateur Intermediate Radio Licence,XXG
20XXH,Available,Amateur Intermediate Radio Licence,XXH
20XXI,Available,Amateur Intermediate Radio Licence,XXI
20XXJ,Available,Amateur Intermediate Radio Licence,XXJ
20XXM,Available,Amateur Intermediate Radio Licence,XXM
20XXN,Available,Amateur Intermediate Radio Licence,XXN
20XXO,Available,Amateur Intermediate Radio Licence,XXO
20XXQ,Available,Amateur Intermediate Radio Licence,XXQ
20XXR,Available,Amateur Intermediate Radio Licence,XXR
20XXS,Available,Amateur Intermediate Radio Licence,XXS
20XXU,Available,Amateur Intermediate Radio Licence,XXU
20XXV,Available,Amateur Intermediate Radio Licence,XXV
20XXY,Available,Amateur Intermediate Radio Licence,XXY
20XXZ,Available,Amateur Intermediate Radio Licence,XXZ
20XYA,Available,Amateur Intermediate Radio Licence,XYA
20XYB,Available,Amateur Intermediate Radio Licence,XYB
20XYC,Available,Amateur Intermediate Radio Licence,XYC
20XYD,Available,Amateur Intermediate Radio Licence,XYD
20XYE,Available,Amateur Intermediate Radio Licence,XYE
20XYF,Available,Amateur Intermediate Radio Licence,XYF
20XYG,Available,Amateur Intermediate Radio Licence,XYG
20XYH,Available,Amateur Intermediate Radio Licence,XYH
20XYI,Available,Amateur Intermediate Radio Licence,XYI
20XYJ,Available,Amateur Intermediate Radio Licence,XYJ
20XYK,Available,Amateur Intermediate Radio Licence,XYK
20XYN,Available,Amateur Intermediate Radio Licence,XYN
20XYO,Available,Amateur Intermediate Radio Licence,XYO
20XYP,Available,Amateur Intermediate Radio Licence,XYP
20XYQ,Available,Amateur Intermediate Radio Licence,XYQ
20XYR,Available,Amateur Intermediate Radio Licence,XYR
20XYS,Available,Amateur Intermediate Radio Licence,XYS
20XYU,Available,Amateur Intermediate Radio Licence,XYU
20XYV,Available,Amateur Intermediate Radio Licence,XYV
20XYW,Available,Amateur Intermediate Radio Licence,XYW
20XYY,Available,Amateur Intermediate Radio Licence,XYY
20XZA,Available,Amateur Intermediate Radio Licence,XZA
20XZB,Available,Amateur Intermediate Radio Licence,XZB
20XZC,Available,Amateur Intermediate Radio Licence,XZC
20XZD,Available,Amateur Intermediate Radio Licence,XZD
20XZE,Available,Amateur Intermediate Radio Licence,XZE
20XZF,Available,Amateur Intermediate Radio Licence,XZF
20XZG,Available,Amateur Intermediate Radio Licence,XZG
20XZH,Available,Amateur Intermediate Radio Licence,XZH
20XZJ,Available,Amateur Intermediate Radio Licence,XZJ
20XZK,Available,Amateur Intermediate Radio Licence,XZK
20XZM,Available,Amateur Intermediate Radio Licence,XZM
20XZN,Available,Amateur Intermediate Radio Licence,XZN
20XZO,Available,Amateur Intermediate Radio Licence,XZO
20XZP,Available,Amateur Intermediate Radio Licence,XZP
20XZQ,Available,Amateur Intermediate Radio Licence,XZQ
20XZR,Available,Amateur Intermediate Radio Licence,XZR
20XZS,Available,Amateur Intermediate Radio Licence,XZS
20XZT,Available,Amateur Intermediate Radio Licence,XZT
20XZU,Available,Amateur Intermediate Radio Licence,XZU
20XZV,Available,Amateur Intermediate Radio Licence,XZV
20XZW,Available,Amateur Intermediate Radio Licence,XZW
20XZY,Available,Amateur Intermediate Radio Licence,XZY
20YAI,Available,Amateur Intermediate Radio Licence,YAI
20YAQ,Available,Amateur Intermediate Radio Licence,YAQ
20YBB,Available,Amateur Intermediate Radio Licence,YBB
20YBC,Available,Amateur Intermediate Radio Licence,YBC
20YBD,Available,Amateur Intermediate Radio Licence,YBD
20YBE,Available,Amateur Intermediate Radio Licence,YBE
20YBF,Available,Amateur Intermediate Radio Licence,YBF
20YBG,Available,Amateur Intermediate Radio Licence,YBG
20YBH,Available,Amateur Intermediate Radio Licence,YBH
20YBI,Available,Amateur Intermediate Radio Licence,YBI
20YBJ,Available,Amateur Intermediate Radio Licence,YBJ
20YBK,Available,Amateur Intermediate Radio Licence,YBK
20YBL,Available,Amateur Intermediate Radio Licence,YBL
20YBM,Available,Amateur Intermediate Radio Licence,YBM
20YBN,Available,Amateur Intermediate Radio Licence,YBN
20YBP,Available,Amateur Intermediate Radio Licence,YBP
20YBQ,Available,Amateur Intermediate Radio Licence,YBQ
20YBU,Available,Amateur Intermediate Radio Licence,YBU
20YBW,Available,Amateur Intermediate Radio Licence,YBW
20YBX,Available,Amateur Intermediate Radio Licence,YBX
20YBY,Available,Amateur Intermediate Radio Licence,YBY
20YCA,Available,Amateur Intermediate Radio Licence,YCA
20YCB,Available,Amateur Intermediate Radio Licence,YCB
20YCC,Available,Amateur Intermediate Radio Licence,YCC
20YCE,Available,Amateur Intermediate Radio Licence,YCE
20YCF,Available,Amateur Intermediate Radio Licence,YCF
20YCH,Available,Amateur Intermediate Radio Licence,YCH
20YCI,Available,Amateur Intermediate Radio Licence,YCI
20YCK,Available,Amateur Intermediate Radio Licence,YCK
20YCL,Available,Amateur Intermediate Radio Licence,YCL
20YCM,Available,Amateur Intermediate Radio Licence,YCM
20YCN,Available,Amateur Intermediate Radio Licence,YCN
20YCO,Available,Amateur Intermediate Radio Licence,YCO
20YCP,Available,Amateur Intermediate Radio Licence,YCP
20YCQ,Available,Amateur Intermediate Radio Licence,YCQ
20YCR,Available,Amateur Intermediate Radio Licence,YCR
20YCS,Available,Amateur Intermediate Radio Licence,YCS
20YCT,Available,Amateur Intermediate Radio Licence,YCT
20YCV,Available,Amateur Intermediate Radio Licence,YCV
20YCW,Available,Amateur Intermediate Radio Licence,YCW
20YCX,Available,Amateur Intermediate Radio Licence,YCX
20YCY,Available,Amateur Intermediate Radio Licence,YCY
20YCZ,Available,Amateur Intermediate Radio Licence,YCZ
20YDE,Available,Amateur Intermediate Radio Licence,YDE
20YDG,Available,Amateur Intermediate Radio Licence,YDG
20YDH,Available,Amateur Intermediate Radio Licence,YDH
20YDI,Available,Amateur Intermediate Radio Licence,YDI
20YDN,Available,Amateur Intermediate Radio Licence,YDN
20YDO,Available,Amateur Intermediate Radio Licence,YDO
20YDP,Available,Amateur Intermediate Radio Licence,YDP
20YDQ,Available,Amateur Intermediate Radio Licence,YDQ
20YDR,Available,Amateur Intermediate Radio Licence,YDR
20YDS,Available,Amateur Intermediate Radio Licence,YDS
20YDU,Available,Amateur Intermediate Radio Licence,YDU
20YDV,Available,Amateur Intermediate Radio Licence,YDV
20YDY,Available,Amateur Intermediate Radio Licence,YDY
20YDZ,Available,Amateur Intermediate Radio Licence,YDZ
20YEA,Available,Amateur Intermediate Radio Licence,YEA
20YEB,Available,Amateur Intermediate Radio Licence,YEB
20YEC,Available,Amateur Intermediate Radio Licence,YEC
20YED,Available,Amateur Intermediate Radio Licence,YED
20YEE,Available,Amateur Intermediate Radio Licence,YEE
20YEF,Available,Amateur Intermediate Radio Licence,YEF
20YEG,Available,Amateur Intermediate Radio Licence,YEG
20YEH,Available,Amateur Intermediate Radio Licence,YEH
20YEI,Available,Amateur Intermediate Radio Licence,YEI
20YEJ,Available,Amateur Intermediate Radio Licence,YEJ
20YEK,Available,Amateur Intermediate Radio Licence,YEK
20YEL,Available,Amateur Intermediate Radio Licence,YEL
20YEM,Available,Amateur Intermediate Radio Licence,YEM
20YEO,Available,Amateur Intermediate Radio Licence,YEO
20YER,Available,Amateur Intermediate Radio Licence,YER
20YEU,Available,Amateur Intermediate Radio Licence,YEU
20YEV,Available,Amateur Intermediate Radio Licence,YEV
20YEX,Available,Amateur Intermediate Radio Licence,YEX
20YEY,Available,Amateur Intermediate Radio Licence,YEY
20YEZ,Available,Amateur Intermediate Radio Licence,YEZ
20YFA,Available,Amateur Intermediate Radio Licence,YFA
20YFB,Available,Amateur Intermediate Radio Licence,YFB
20YFD,Available,Amateur Intermediate Radio Licence,YFD
20YFE,Available,Amateur Intermediate Radio Licence,YFE
20YFF,Available,Amateur Intermediate Radio Licence,YFF
20YFG,Available,Amateur Intermediate Radio Licence,YFG
20YFH,Available,Amateur Intermediate Radio Licence,YFH
20YFI,Available,Amateur Intermediate Radio Licence,YFI
20YFJ,Available,Amateur Intermediate Radio Licence,YFJ
20YFK,Available,Amateur Intermediate Radio Licence,YFK
20YFL,Available,Amateur Intermediate Radio Licence,YFL
20YFM,Available,Amateur Intermediate Radio Licence,YFM
20YFN,Available,Amateur Intermediate Radio Licence,YFN
20YFP,Available,Amateur Intermediate Radio Licence,YFP
20YFQ,Available,Amateur Intermediate Radio Licence,YFQ
20YFU,Available,Amateur Intermediate Radio Licence,YFU
20YFV,Available,Amateur Intermediate Radio Licence,YFV
20YFW,Available,Amateur Intermediate Radio Licence,YFW
20YFX,Available,Amateur Intermediate Radio Licence,YFX
20YFY,Available,Amateur Intermediate Radio Licence,YFY
20YGA,Available,Amateur Intermediate Radio Licence,YGA
20YGC,Available,Amateur Intermediate Radio Licence,YGC
20YGD,Available,Amateur Intermediate Radio Licence,YGD
20YGE,Available,Amateur Intermediate Radio Licence,YGE
20YGF,Available,Amateur Intermediate Radio Licence,YGF
20YGH,Available,Amateur Intermediate Radio Licence,YGH
20YGI,Available,Amateur Intermediate Radio Licence,YGI
20YGJ,Available,Amateur Intermediate Radio Licence,YGJ
20YGK,Available,Amateur Intermediate Radio Licence,YGK
20YGL,Available,Amateur Intermediate Radio Licence,YGL
20YGM,Available,Amateur Intermediate Radio Licence,YGM
20YGN,Available,Amateur Intermediate Radio Licence,YGN
20YGO,Available,Amateur Intermediate Radio Licence,YGO
20YGP,Available,Amateur Intermediate Radio Licence,YGP
20YGQ,Available,Amateur Intermediate Radio Licence,YGQ
20YGR,Available,Amateur Intermediate Radio Licence,YGR
20YGS,Available,Amateur Intermediate Radio Licence,YGS
20YGT,Available,Amateur Intermediate Radio Licence,YGT
20YGU,Available,Amateur Intermediate Radio Licence,YGU
20YGV,Available,Amateur Intermediate Radio Licence,YGV
20YGW,Available,Amateur Intermediate Radio Licence,YGW
20YGX,Available,Amateur Intermediate Radio Licence,YGX
20YGY,Available,Amateur Intermediate Radio Licence,YGY
20YGZ,Available,Amateur Intermediate Radio Licence,YGZ
20YHA,Available,Amateur Intermediate Radio Licence,YHA
20YHC,Available,Amateur Intermediate Radio Licence,YHC
20YHD,Available,Amateur Intermediate Radio Licence,YHD
20YHE,Available,Amateur Intermediate Radio Licence,YHE
20YHF,Available,Amateur Intermediate Radio Licence,YHF
20YHG,Available,Amateur Intermediate Radio Licence,YHG
20YHH,Available,Amateur Intermediate Radio Licence,YHH
20YHI,Available,Amateur Intermediate Radio Licence,YHI
20YHJ,Available,Amateur Intermediate Radio Licence,YHJ
20YHK,Available,Amateur Intermediate Radio Licence,YHK
20YHL,Available,Amateur Intermediate Radio Licence,YHL
20YHM,Available,Amateur Intermediate Radio Licence,YHM
20YHN,Available,Amateur Intermediate Radio Licence,YHN
20YHO,Available,Amateur Intermediate Radio Licence,YHO
20YHP,Available,Amateur Intermediate Radio Licence,YHP
20YHQ,Available,Amateur Intermediate Radio Licence,YHQ
20YHR,Available,Amateur Intermediate Radio Licence,YHR
20YHS,Available,Amateur Intermediate Radio Licence,YHS
20YHT,Available,Amateur Intermediate Radio Licence,YHT
20YHU,Available,Amateur Intermediate Radio Licence,YHU
20YHV,Available,Amateur Intermediate Radio Licence,YHV
20YHW,Available,Amateur Intermediate Radio Licence,YHW
20YHX,Available,Amateur Intermediate Radio Licence,YHX
20YHY,Available,Amateur Intermediate Radio Licence,YHY
20YHZ,Available,Amateur Intermediate Radio Licence,YHZ
20YIA,Available,Amateur Intermediate Radio Licence,YIA
20YIB,Available,Amateur Intermediate Radio Licence,YIB
20YIE,Available,Amateur Intermediate Radio Licence,YIE
20YIF,Available,Amateur Intermediate Radio Licence,YIF
20YIG,Available,Amateur Intermediate Radio Licence,YIG
20YIH,Available,Amateur Intermediate Radio Licence,YIH
20YII,Available,Amateur Intermediate Radio Licence,YII
20YIK,Available,Amateur Intermediate Radio Licence,YIK
20YIL,Available,Amateur Intermediate Radio Licence,YIL
20YIM,Available,Amateur Intermediate Radio Licence,YIM
20YIN,Available,Amateur Intermediate Radio Licence,YIN
20YIQ,Available,Amateur Intermediate Radio Licence,YIQ
20YIR,Available,Amateur Intermediate Radio Licence,YIR
20YIS,Available,Amateur Intermediate Radio Licence,YIS
20YIT,Available,Amateur Intermediate Radio Licence,YIT
20YIU,Available,Amateur Intermediate Radio Licence,YIU
20YIV,Available,Amateur Intermediate Radio Licence,YIV
20YIW,Available,Amateur Intermediate Radio Licence,YIW
20YIX,Available,Amateur Intermediate Radio Licence,YIX
20YIY,Available,Amateur Intermediate Radio Licence,YIY
20YIZ,Available,Amateur Intermediate Radio Licence,YIZ
20YJA,Available,Amateur Intermediate Radio Licence,YJA
20YJB,Available,Amateur Intermediate Radio Licence,YJB
20YJC,Available,Amateur Intermediate Radio Licence,YJC
20YJD,Available,Amateur Intermediate Radio Licence,YJD
20YJE,Available,Amateur Intermediate Radio Licence,YJE
20YJG,Available,Amateur Intermediate Radio Licence,YJG
20YJH,Available,Amateur Intermediate Radio Licence,YJH
20YJI,Available,Amateur Intermediate Radio Licence,YJI
20YJJ,Available,Amateur Intermediate Radio Licence,YJJ
20YJK,Available,Amateur Intermediate Radio Licence,YJK
20YJN,Available,Amateur Intermediate Radio Licence,YJN
20YJO,Available,Amateur Intermediate Radio Licence,YJO
20YJP,Available,Amateur Intermediate Radio Licence,YJP
20YJQ,Available,Amateur Intermediate Radio Licence,YJQ
20YJR,Available,Amateur Intermediate Radio Licence,YJR
20YJS,Available,Amateur Intermediate Radio Licence,YJS
20YJT,Available,Amateur Intermediate Radio Licence,YJT
20YJU,Available,Amateur Intermediate Radio Licence,YJU
20YJV,Available,Amateur Intermediate Radio Licence,YJV
20YJX,Available,Amateur Intermediate Radio Licence,YJX
20YJZ,Available,Amateur Intermediate Radio Licence,YJZ
20YKA,Available,Amateur Intermediate Radio Licence,YKA
20YKB,Available,Amateur Intermediate Radio Licence,YKB
20YKC,Available,Amateur Intermediate Radio Licence,YKC
20YKD,Available,Amateur Intermediate Radio Licence,YKD
20YKE,Available,Amateur Intermediate Radio Licence,YKE
20YKG,Available,Amateur Intermediate Radio Licence,YKG
20YKH,Available,Amateur Intermediate Radio Licence,YKH
20YKI,Available,Amateur Intermediate Radio Licence,YKI
20YKJ,Available,Amateur Intermediate Radio Licence,YKJ
20YKL,Available,Amateur Intermediate Radio Licence,YKL
20YKM,Available,Amateur Intermediate Radio Licence,YKM
20YKN,Available,Amateur Intermediate Radio Licence,YKN
20YKO,Available,Amateur Intermediate Radio Licence,YKO
20YKP,Available,Amateur Intermediate Radio Licence,YKP
20YKQ,Available,Amateur Intermediate Radio Licence,YKQ
20YKR,Available,Amateur Intermediate Radio Licence,YKR
20YKT,Available,Amateur Intermediate Radio Licence,YKT
20YKU,Available,Amateur Intermediate Radio Licence,YKU
20YKV,Available,Amateur Intermediate Radio Licence,YKV
20YKW,Available,Amateur Intermediate Radio Licence,YKW
20YKX,Available,Amateur Intermediate Radio Licence,YKX
20YKY,Available,Amateur Intermediate Radio Licence,YKY
20YKZ,Available,Amateur Intermediate Radio Licence,YKZ
20YLA,Available,Amateur Intermediate Radio Licence,YLA
20YLB,Available,Amateur Intermediate Radio Licence,YLB
20YLC,Available,Amateur Intermediate Radio Licence,YLC
20YLD,Available,Amateur Intermediate Radio Licence,YLD
20YLF,Available,Amateur Intermediate Radio Licence,YLF
20YLI,Available,Amateur Intermediate Radio Licence,YLI
20YLK,Available,Amateur Intermediate Radio Licence,YLK
20YLM,Available,Amateur Intermediate Radio Licence,YLM
20YLN,Available,Amateur Intermediate Radio Licence,YLN
20YLP,Available,Amateur Intermediate Radio Licence,YLP
20YLQ,Available,Amateur Intermediate Radio Licence,YLQ
20YLR,Available,Amateur Intermediate Radio Licence,YLR
20YLU,Available,Amateur Intermediate Radio Licence,YLU
20YLV,Available,Amateur Intermediate Radio Licence,YLV
20YLW,Available,Amateur Intermediate Radio Licence,YLW
20YLZ,Available,Amateur Intermediate Radio Licence,YLZ
20YMA,Available,Amateur Intermediate Radio Licence,YMA
20YMB,Available,Amateur Intermediate Radio Licence,YMB
20YMC,Available,Amateur Intermediate Radio Licence,YMC
20YMD,Available,Amateur Intermediate Radio Licence,YMD
20YMG,Available,Amateur Intermediate Radio Licence,YMG
20YMH,Available,Amateur Intermediate Radio Licence,YMH
20YMI,Available,Amateur Intermediate Radio Licence,YMI
20YMJ,Available,Amateur Intermediate Radio Licence,YMJ
20YML,Available,Amateur Intermediate Radio Licence,YML
20YMM,Available,Amateur Intermediate Radio Licence,YMM
20YMN,Available,Amateur Intermediate Radio Licence,YMN
20YMO,Available,Amateur Intermediate Radio Licence,YMO
20YMP,Available,Amateur Intermediate Radio Licence,YMP
20YMQ,Available,Amateur Intermediate Radio Licence,YMQ
20YMS,Available,Amateur Intermediate Radio Licence,YMS
20YMU,Available,Amateur Intermediate Radio Licence,YMU
20YMV,Available,Amateur Intermediate Radio Licence,YMV
20YMW,Available,Amateur Intermediate Radio Licence,YMW
20YMX,Available,Amateur Intermediate Radio Licence,YMX
20YMY,Available,Amateur Intermediate Radio Licence,YMY
20YMZ,Available,Amateur Intermediate Radio Licence,YMZ
20YNA,Available,Amateur Intermediate Radio Licence,YNA
20YNB,Available,Amateur Intermediate Radio Licence,YNB
20YNC,Available,Amateur Intermediate Radio Licence,YNC
20YNF,Available,Amateur Intermediate Radio Licence,YNF
20YNH,Available,Amateur Intermediate Radio Licence,YNH
20YNJ,Available,Amateur Intermediate Radio Licence,YNJ
20YNK,Available,Amateur Intermediate Radio Licence,YNK
20YNL,Available,Amateur Intermediate Radio Licence,YNL
20YNM,Available,Amateur Intermediate Radio Licence,YNM
20YNN,Available,Amateur Intermediate Radio Licence,YNN
20YNO,Available,Amateur Intermediate Radio Licence,YNO
20YNP,Available,Amateur Intermediate Radio Licence,YNP
20YNQ,Available,Amateur Intermediate Radio Licence,YNQ
20YNR,Available,Amateur Intermediate Radio Licence,YNR
20YNS,Available,Amateur Intermediate Radio Licence,YNS
20YNU,Available,Amateur Intermediate Radio Licence,YNU
20YNW,Available,Amateur Intermediate Radio Licence,YNW
20YNX,Available,Amateur Intermediate Radio Licence,YNX
20YNY,Available,Amateur Intermediate Radio Licence,YNY
20YNZ,Available,Amateur Intermediate Radio Licence,YNZ
20YOA,Available,Amateur Intermediate Radio Licence,YOA
20YOD,Available,Amateur Intermediate Radio Licence,YOD
20YOE,Available,Amateur Intermediate Radio Licence,YOE
20YOF,Available,Amateur Intermediate Radio Licence,YOF
20YOG,Available,Amateur Intermediate Radio Licence,YOG
20YOH,Available,Amateur Intermediate Radio Licence,YOH
20YOI,Available,Amateur Intermediate Radio Licence,YOI
20YOJ,Available,Amateur Intermediate Radio Licence,YOJ
20YOK,Available,Amateur Intermediate Radio Licence,YOK
20YOL,Available,Amateur Intermediate Radio Licence,YOL
20YON,Available,Amateur Intermediate Radio Licence,YON
20YOO,Available,Amateur Intermediate Radio Licence,YOO
20YOQ,Available,Amateur Intermediate Radio Licence,YOQ
20YOS,Available,Amateur Intermediate Radio Licence,YOS
20YOV,Available,Amateur Intermediate Radio Licence,YOV
20YOW,Available,Amateur Intermediate Radio Licence,YOW
20YOX,Available,Amateur Intermediate Radio Licence,YOX
20YPA,Available,Amateur Intermediate Radio Licence,YPA
20YPB,Available,Amateur Intermediate Radio Licence,YPB
20YPC,Available,Amateur Intermediate Radio Licence,YPC
20YPD,Available,Amateur Intermediate Radio Licence,YPD
20YPE,Available,Amateur Intermediate Radio Licence,YPE
20YPF,Available,Amateur Intermediate Radio Licence,YPF
20YPH,Available,Amateur Intermediate Radio Licence,YPH
20YPI,Available,Amateur Intermediate Radio Licence,YPI
20YPL,Available,Amateur Intermediate Radio Licence,YPL
20YPN,Available,Amateur Intermediate Radio Licence,YPN
20YPO,Available,Amateur Intermediate Radio Licence,YPO
20YPP,Available,Amateur Intermediate Radio Licence,YPP
20YPQ,Available,Amateur Intermediate Radio Licence,YPQ
20YPR,Available,Amateur Intermediate Radio Licence,YPR
20YPS,Available,Amateur Intermediate Radio Licence,YPS
20YPT,Available,Amateur Intermediate Radio Licence,YPT
20YPU,Available,Amateur Intermediate Radio Licence,YPU
20YPV,Available,Amateur Intermediate Radio Licence,YPV
20YPW,Available,Amateur Intermediate Radio Licence,YPW
20YPY,Available,Amateur Intermediate Radio Licence,YPY
20YQA,Available,Amateur Intermediate Radio Licence,YQA
20YQB,Available,Amateur Intermediate Radio Licence,YQB
20YQD,Available,Amateur Intermediate Radio Licence,YQD
20YQE,Available,Amateur Intermediate Radio Licence,YQE
20YQG,Available,Amateur Intermediate Radio Licence,YQG
20YQH,Available,Amateur Intermediate Radio Licence,YQH
20YQI,Available,Amateur Intermediate Radio Licence,YQI
20YQJ,Available,Amateur Intermediate Radio Licence,YQJ
20YQK,Available,Amateur Intermediate Radio Licence,YQK
20YQL,Available,Amateur Intermediate Radio Licence,YQL
20YQM,Available,Amateur Intermediate Radio Licence,YQM
20YQO,Available,Amateur Intermediate Radio Licence,YQO
20YQP,Available,Amateur Intermediate Radio Licence,YQP
20YQQ,Available,Amateur Intermediate Radio Licence,YQQ
20YQR,Available,Amateur Intermediate Radio Licence,YQR
20YQS,Available,Amateur Intermediate Radio Licence,YQS
20YQU,Available,Amateur Intermediate Radio Licence,YQU
20YQV,Available,Amateur Intermediate Radio Licence,YQV
20YQW,Available,Amateur Intermediate Radio Licence,YQW
20YQX,Available,Amateur Intermediate Radio Licence,YQX
20YQY,Available,Amateur Intermediate Radio Licence,YQY
20YQZ,Available,Amateur Intermediate Radio Licence,YQZ
20YRA,Available,Amateur Intermediate Radio Licence,YRA
20YRB,Available,Amateur Intermediate Radio Licence,YRB
20YRC,Available,Amateur Intermediate Radio Licence,YRC
20YRE,Available,Amateur Intermediate Radio Licence,YRE
20YRF,Available,Amateur Intermediate Radio Licence,YRF
20YRG,Available,Amateur Intermediate Radio Licence,YRG
20YRI,Available,Amateur Intermediate Radio Licence,YRI
20YRJ,Available,Amateur Intermediate Radio Licence,YRJ
20YRK,Available,Amateur Intermediate Radio Licence,YRK
20YRL,Available,Amateur Intermediate Radio Licence,YRL
20YRM,Available,Amateur Intermediate Radio Licence,YRM
20YRP,Available,Amateur Intermediate Radio Licence,YRP
20YRQ,Available,Amateur Intermediate Radio Licence,YRQ
20YRR,Available,Amateur Intermediate Radio Licence,YRR
20YRT,Available,Amateur Intermediate Radio Licence,YRT
20YRU,Available,Amateur Intermediate Radio Licence,YRU
20YRV,Available,Amateur Intermediate Radio Licence,YRV
20YRX,Available,Amateur Intermediate Radio Licence,YRX
20YRY,Available,Amateur Intermediate Radio Licence,YRY
20YRZ,Available,Amateur Intermediate Radio Licence,YRZ
20YSA,Available,Amateur Intermediate Radio Licence,YSA
20YSB,Available,Amateur Intermediate Radio Licence,YSB
20YSC,Available,Amateur Intermediate Radio Licence,YSC
20YSD,Available,Amateur Intermediate Radio Licence,YSD
20YSG,Available,Amateur Intermediate Radio Licence,YSG
20YSI,Available,Amateur Intermediate Radio Licence,YSI
20YSJ,Available,Amateur Intermediate Radio Licence,YSJ
20YSK,Available,Amateur Intermediate Radio Licence,YSK
20YSM,Available,Amateur Intermediate Radio Licence,YSM
20YSN,Available,Amateur Intermediate Radio Licence,YSN
20YSO,Available,Amateur Intermediate Radio Licence,YSO
20YSQ,Available,Amateur Intermediate Radio Licence,YSQ
20YSS,Available,Amateur Intermediate Radio Licence,YSS
20YST,Available,Amateur Intermediate Radio Licence,YST
20YSV,Available,Amateur Intermediate Radio Licence,YSV
20YSW,Available,Amateur Intermediate Radio Licence,YSW
20YSX,Available,Amateur Intermediate Radio Licence,YSX
20YSY,Available,Amateur Intermediate Radio Licence,YSY
20YSZ,Available,Amateur Intermediate Radio Licence,YSZ
20YTA,Available,Amateur Intermediate Radio Licence,YTA
20YTB,Available,Amateur Intermediate Radio Licence,YTB
20YTC,Available,Amateur Intermediate Radio Licence,YTC
20YTD,Available,Amateur Intermediate Radio Licence,YTD
20YTE,Available,Amateur Intermediate Radio Licence,YTE
20YTG,Available,Amateur Intermediate Radio Licence,YTG
20YTH,Available,Amateur Intermediate Radio Licence,YTH
20YTI,Available,Amateur Intermediate Radio Licence,YTI
20YTJ,Available,Amateur Intermediate Radio Licence,YTJ
20YTK,Available,Amateur Intermediate Radio Licence,YTK
20YTL,Available,Amateur Intermediate Radio Licence,YTL
20YTM,Available,Amateur Intermediate Radio Licence,YTM
20YTN,Available,Amateur Intermediate Radio Licence,YTN
20YTO,Available,Amateur Intermediate Radio Licence,YTO
20YTP,Available,Amateur Intermediate Radio Licence,YTP
20YTQ,Available,Amateur Intermediate Radio Licence,YTQ
20YTR,Available,Amateur Intermediate Radio Licence,YTR
20YTU,Available,Amateur Intermediate Radio Licence,YTU
20YTV,Available,Amateur Intermediate Radio Licence,YTV
20YTW,Available,Amateur Intermediate Radio Licence,YTW
20YTX,Available,Amateur Intermediate Radio Licence,YTX
20YTY,Available,Amateur Intermediate Radio Licence,YTY
